sample_id,model,question,technique,generated_answer,latency_sec,tokens,ground_truth,quality_score
3,llama-3.1-8b-instant,"Ma'am, mitosis kya hota hai, isme kitne phases hote hain?",tree_of_thought,"Mitosis ka vishleshan karein:

1. **Mitosis ek prakriya hai jo sharir mein anya cellon ke binaa naya cell banane mein madad karta hai.**
2. **Is prakriya mein, cell ka DNA duplicate hokar naya cell banata hai.**
3. **Mitosis ka mukhya uddeshya cellon ki sankhya badhane ke liye hai, jaise ki bachchon ki paidaish mein.**

Mitosis ke phases:

1. **Prophase:** Is phase mein, DNA duplicate ho jata hai aur spindle fibers ban jate hain.
2. **Metaphase:** Is phase mein, DNA ke chromatids ke beech mein s",2.864,438,"Mitosis ek tarah ka cell division process hai, isme 4 phases hote hain - prophase, metaphase, anaphase, aur telophase.",8.5
3,llama-3.1-8b-instant,"Ma'am, mitosis kya hota hai, isme kitne phases hote hain?",agentic_context,"Bilkul, main samajh gaya. 

Step 1: Understand question 
Question ka matlab yeh hai ki mitosis ke bare mein puchha gaya hai. Mitosis ek prakriya hai jismein sari cells apni saamagri ko barabar kiya jaata hai. 

Step 2: Recall knowledge 
Maine yeh jaanna hai ki mitosis mein 4 phases hote hain: Interphase, Prophase, Metaphase, Aur Anaphase. Iske baad, phir cell division hoti hai.

Step 3: Give accurate answer
Mitosis ek prakriya hai jo sari cells mein saamagri ko barabar karegi, ismein 4 phases ho",4.701,393,"Mitosis ek tarah ka cell division process hai, isme 4 phases hote hain - prophase, metaphase, anaphase, aur telophase.",8.5
4,llama-3.1-8b-instant,Jab bachcha paida hota hai toh uski kya condition hoti hai?,zero_shot,"Bachche paida hone se pehle, uski condition bahut achhi hoti hai.

Usski immunity system bahut majboot hota hai, aur wo bimariyon se lagatar bachta hai. 

Lekin jab bachcha paida hota hai, toh uski condition thoda kamjor ho jaati hai, kyunki uski immunity system abhi viksit nahin hota hai. 

Isliye, bachche ko kai bimariyon se bachana padta hai, jaise ki jaundice, pneumonia, diarrhea, etc.

Lekin aajkal, doctoron ne bahut se tarike se bachche ki immunity system ko majboot karne ke liye tareeke e",0.654,236,Bachcha lifeless paida hota hai,8.5
4,llama-3.1-8b-instant,Jab bachcha paida hota hai toh uski kya condition hoti hai?,few_shot,"Bhaiya, jab bachcha paida hota hai toh uski ek aisi condition hoti hai jise hum 'zero immunity' kahaate hain. Ismein unke shareer mein woh immunity system nahi hai jiske wajah se ve kai tarah ke bacteria aur virus se affected ho sakte hain. Lekin dono maa aur bachcha ko is condition se niptane ke liye doctor se guidance lena aur unki bhi aapko kuch niyam apnane hote hain, jaise ki pehli 6 mahine tak bachche ko koi bhi vaccine nahi di jati hai.",4.703,237,Bachcha lifeless paida hota hai,8.5
4,llama-3.1-8b-instant,Jab bachcha paida hota hai toh uski kya condition hoti hai?,chain_of_thought,"Arre yeh sawaal bahut achha hai. Main iske jawab ka step by step anuvaad karta hoon:

1. Jab bachcha paida hota hai, toh uski prathamik condition yeh hoti hai ki vah zinda aur swasth ho.
2. Ismein vah bachcha apne aap ko jante huye paida hota hai, jisse vah apne aap ko samajhne ka avsar milta hai.
3. Bachchon ke janan ke baad, vah apne maan aur paap ko samajhne lagte hain, jisse vah apne aap ko behtar se samajhne lagte hain.
4. Bachchon ko apne aap ko jante ke liye samay aur samarthan ki aavashy",0.824,403,Bachcha lifeless paida hota hai,8.5
4,llama-3.1-8b-instant,Jab bachcha paida hota hai toh uski kya condition hoti hai?,structured_context,"{""answer"": ""Bachcha paida hone ke baad uski condition lambi samay tak vulnerable rehti hai, uske liye proper dawaa aur nuskhe ki aavashyakta hoti hai."", ""explanation"": ""Jab bachcha paida hota hai, toh uske liye ek vaccine ki aavashyakta hoti hai jo unhein bache sakti hai. Iske alawa, bachche ko proper dawaa aur nuskhe ki aavashyakta hoti hai taaki vah healthy rehte hain. Iske alawa, bachche ki ma aur pita donon ko proper jankari aur nuskhe ki aavashyakta hoti hai taaki ve apne bachche ko proper ",3.497,252,Bachcha lifeless paida hota hai,6.0
4,llama-3.1-8b-instant,Jab bachcha paida hota hai toh uski kya condition hoti hai?,hierarchical_context,"Bachcha paida hone par uski ek vishisht sthiti hoti hai, jise hum 'Svatantrta' kehte hai. 

Svatantrta ka matlab yeh hai ki baccha apne aap par nirbhar nahi hota, aur apni khaan-pechan, aapne aap ko pehle se hi nirdhaarit hota hai. 

Lekin, Jab bachcha paida hota hai, to uske liye ek vishisht prakriya hoti hai, jise hum 'Sukanya' kehte hai. Sukanya ka matlab yeh hai ki baccha apne maa-pita, aapne aap ke liye, nirdharit hota hai. 

Is prakriya mein, baccha apne maa-pita ke garm pashine mein 8 mah",4.901,417,Bachcha lifeless paida hota hai,2.0
4,llama-3.1-8b-instant,Jab bachcha paida hota hai toh uski kya condition hoti hai?,rag_style,"Bachchon ki paidaish ke samay unki condition bahut kamzor hoti hai. Unka dil, lung, aur anya vital organs thode hi viksit hote hain. Inki temperature normal se zyada hoti hai, aur ve bahut kam vajan ki taakat se jude hote hain.",3.378,159,Bachcha lifeless paida hota hai,8.5
4,llama-3.1-8b-instant,Jab bachcha paida hota hai toh uski kya condition hoti hai?,tree_of_thought,"Meri charcha mein teen tahrik hain:

1. **Santulit vishvaas**: Jab bachcha paida hota hai, to uski condition mein sabse pehle vishvaas hota hai. Uska mana ki uski maata aur pita uske liye hamesha upar honge, chahiye koi bhi halat ho. 

2. **Nirodhak shakti**: Bachche ki condition mein aise bhi vishay hain ki unki nirodhak shakti bhi nahi hoti. Unka mana hai ki agar unki zaroorat padegi to uske pita ya maata uske liye upar honge. 

3. **Nishkriyta ki samasya**: Bachche ki condition mein is baat k",1.742,314,Bachcha lifeless paida hota hai,1.0
4,llama-3.1-8b-instant,Jab bachcha paida hota hai toh uski kya condition hoti hai?,agentic_context,"Sabse pehle, main samajh raha hoon ki aapne puchha hai ki jab bachcha paida hota hai toh uski kya condition hoti hai. 

Toh, main yeh soch raha hoon ki paida hona ka matlab hai ki bachcha aam taur par aapke sharir se bahar nikalta hai. 

Iske baad, main yaad kar raha hoon ki paida hone ka process kitna mahatvapurn hai. Jab bachcha paida hota hai, toh uska sharir aapke uterus (garbhshayya) se bahar nikalta hai. 

Ab, main yeh keh sakta hoon ki paida hone ke baad, bachcha aapke dar se bahar nikalt",3.685,360,Bachcha lifeless paida hota hai,8.5
5,llama-3.1-8b-instant,"Khan Azam Khan ke claims ko landlord, moneylender aur priest kaise dekhte hain?",zero_shot,"Bhai, yeh sawaal bahut interesting hai! Khan Azam Khan ke claims ko landlord, moneylender aur priest alag-alag tareeke se dekhte hain. 

Landlord: Voh kheenchta hai ki Khan Azam Khan ne unke ghar par koi bhi nahi karvaaya hai. Voh kehate hain ki unka ghar toota hai, par woh kuch bhi nahi de raha hai. Voh yeh bhi kehate hain ki unke ghar ka koi bhi maal khada nahin hai, toh kaise yeh pata chalega ki woh kuch bhi nahi de raha hai?

Moneylender: Voh kheenchta hai ki Khan Azam Khan ne unse koi bhi l",1.869,438,"Unhein irihaas aur shakki nazron se dekhte hain, kuch usse nakli kehte hain aur kuch kehte hain ki uske purvaj Mughal darbar mein safai karne wale the",8.5
5,llama-3.1-8b-instant,"Khan Azam Khan ke claims ko landlord, moneylender aur priest kaise dekhte hain?",few_shot,"Bhai, landlord Khan Azam Khan ke claims se jyada worried hote hain ki ve apne property ke ownership ka claim karte hain. Veh kehengi, ""Khan Azam Khan ne kya diya hai? Humne unhe property ki rent di thi aur unka kharcha kiya tha, lekin ve kaise yeh claim kar sakte hain ki ve malik hain?""

Moneylender Khan Azam Khan ke claims ko bechare ki tarah dekhte hain. Ve kehengi, ""Khan Azam Khan ne humein kya diya hai? Unhone humein paisa loan kiya tha, lekin ve kaise yeh claim kar sakte hain ki ve paisa va",5.123,361,"Unhein irihaas aur shakki nazron se dekhte hain, kuch usse nakli kehte hain aur kuch kehte hain ki uske purvaj Mughal darbar mein safai karne wale the",8.5
5,llama-3.1-8b-instant,"Khan Azam Khan ke claims ko landlord, moneylender aur priest kaise dekhte hain?",chain_of_thought,"Arre, yeh sawal bahut accha hai! Main aapko Khan Azam Khan ke claims ko landlord, moneylender aur priest kaise dekhten hain, iske liye step by step solution dena hoga.

**Step 1: Landlord ka perspective**
Ek landlord kehte hain, ""Khan Azam Khan ka claim to kisi bhi property ke liye hai, lekin humein koi proof nahi diya gaya hai. Wo kehte hain ki unki property ki raazdhaani hai, lekin humein koi document nahi diya gaya hai. Hum toh unki property ko rent pr lete hain, toh humein lagta hai ki unki ",3.479,656,"Unhein irihaas aur shakki nazron se dekhte hain, kuch usse nakli kehte hain aur kuch kehte hain ki uske purvaj Mughal darbar mein safai karne wale the",8.5
5,llama-3.1-8b-instant,"Khan Azam Khan ke claims ko landlord, moneylender aur priest kaise dekhte hain?",structured_context,"{""answer"": ""Khan Sahab ke claims ko landlord, moneylender aur priest is tarah dekhte hain:\n\n
- Landlord: Yeh kehenge ki woh ek bada property owner hain, aur unhone Khan Sahab ko apne ghar par rakhna hoga. Ve unki property ki value ko zyada karne ke liye unke claims ko support karenge.
- Moneylender: Ye kehenge ki woh ek bada businessman hain, aur unhone Khan Sahab se paisa loan liya hai. Ve unki financial transactions ko investigate karenge aur unke claims ko validate karenge.
- Priest: Ye keh",5.94,453,"Unhein irihaas aur shakki nazron se dekhte hain, kuch usse nakli kehte hain aur kuch kehte hain ki uske purvaj Mughal darbar mein safai karne wale the",8.5
5,llama-3.1-8b-instant,"Khan Azam Khan ke claims ko landlord, moneylender aur priest kaise dekhte hain?",hierarchical_context,"Kya aap sabhi jaante hain ki Khan Azam Khan ek videshi company hai jo Indian gaaon-mazdooron ko loan deti hai. Ab, hum dusre logon ke point of view se dekhte hain ki vah aapko loan kyon deti hai aur iske liye aapko kya deta hai.

**Landlord ka point of view:**
Ek landlord ka kya hoga? Vah apne ghar aur jameen se paise kamaata hai. Lekin, agar aapko khada rahe hain to aapko paise kamana hoga. Iske liye, aapko koi bhi tareeka upyogi lagta hoga. To, yeh landlord ka point of view hoga ki Khan Azam K",5.527,728,"Unhein irihaas aur shakki nazron se dekhte hain, kuch usse nakli kehte hain aur kuch kehte hain ki uske purvaj Mughal darbar mein safai karne wale the",8.5
5,llama-3.1-8b-instant,"Khan Azam Khan ke claims ko landlord, moneylender aur priest kaise dekhte hain?",rag_style,"Khan Azam Khan ke claims ko landlord, moneylender, aur priest aisa dekhte hain:

- Landlord: Khan Azam Khan ke claims ko landlord lagta hai ki vah ek aisi baat ke liye jhelta hai, jo ki unhein pasand nahi hai. Vah sochta hai ki Khan Azam Khan ne kuch galat kya hoga, jo unke claims ko sahi nahi karta.

- Moneylender: Moneylender ko Khan Azam Khan ke claims lagta hai ki vah ek financial transaction ke liye jhel raha hai. Vah sochta hai ki Khan Azam Khan ne kuch amount ka claim kiya hai, jo ki unhe",6.761,323,"Unhein irihaas aur shakki nazron se dekhte hain, kuch usse nakli kehte hain aur kuch kehte hain ki uske purvaj Mughal darbar mein safai karne wale the",8.5
5,llama-3.1-8b-instant,"Khan Azam Khan ke claims ko landlord, moneylender aur priest kaise dekhte hain?",tree_of_thought,"Mujhe Khan Azam Khan ke claims ko landlord, moneylender aur priest ke perspective se dekhne ke liye kuch vichar aaye hain:

1. **Landlord:** Landlord ko Khan Azam Khan ke claims ek chunauti ki dikhayi dega. Vah apne ghar aur jameen ke liye paani aur bijli ki chayan karta hai. Agar vah apne ghar ko rent se bharega, to vah Khan Azam Khan ke claims ko apne ghar ka majboot karne ke liye upyogi maanta hai, lekin agar vah apne ghar ko kharidne ki koshish karta hai, to vah Khan Azam Khan ke claims ko e",3.273,641,"Unhein irihaas aur shakki nazron se dekhte hain, kuch usse nakli kehte hain aur kuch kehte hain ki uske purvaj Mughal darbar mein safai karne wale the",7.5
5,llama-3.1-8b-instant,"Khan Azam Khan ke claims ko landlord, moneylender aur priest kaise dekhte hain?",agentic_context,"Arre yeh question bahut hi interesting hai. 

Step 1: Understand question
Question ka matlab yeh hai ki Khan Azam Khan ke claims ko kaise dekhenge. Wo kya hai jisse landlord, moneylender aur priest use accept karte hain.

Step 2: Recall knowledge
Ab hum yeh sochenge ki Khan Azam Khan kaun hai aur uske claims kitne majboot hain.

Khan Azam Khan ek siyasi neta hai. Unka claim yeh hai ki ve Bharat mein ek naya samajik nyay system chahiye. Unhe yeh lagta hai ki vartmaan system se log behatar nahi ha",6.149,478,"Unhein irihaas aur shakki nazron se dekhte hain, kuch usse nakli kehte hain aur kuch kehte hain ki uske purvaj Mughal darbar mein safai karne wale the",8.5
6,llama-3.1-8b-instant,The Tale of Melon City mein jab king ne guilt ko postpone karne ka decision liya toh crowd ki kya reaction thi?,zero_shot,"Arre, bhai! The Tale of Melon City mein jab king ne guilt ko postpone karne ka decision liya toh crowd bahut hi gussa ho gayi thi. Unhone king ka vishwas kharab kar diya aur unke khilaf protest shuru kar diya. Unhone yeh kehkar apne pradarshan ko juda diya ki king ne guilt ko postpone karne ka faisla badla diya hai, jisse unke liye zyada mushkil ho jayega.",3.396,188,Crowd restless ho gayi aur log jor jor se bolne lage,8.5
6,llama-3.1-8b-instant,The Tale of Melon City mein jab king ne guilt ko postpone karne ka decision liya toh crowd ki kya reaction thi?,few_shot,"Bhaiya, The Tale of Melon City mein jab king ne guilt ko postpone karne ka decision liya toh crowd bahut gussa ho gayi. Logon ne king ke khilaaf protest kiya aur unhonein slogan chuna, ""Guilt ko postpone nahin kar sakte hain, king!""",1.271,169,Crowd restless ho gayi aur log jor jor se bolne lage,8.5
6,llama-3.1-8b-instant,The Tale of Melon City mein jab king ne guilt ko postpone karne ka decision liya toh crowd ki kya reaction thi?,chain_of_thought,"Arre, yeh sawal theek-seemit hai. Main iske liye step-by-step solution deta hoon:

1. Sabse pehle, ham jaante hain ki Melon City ka king ek decision liya hai. 
2. Is decision ko postpone karne ka naam diya gaya hai. 
3. Jab yeh decision saabit hota hai, toh crowd ki reaction kya hoti hai, yeh question hai.
4. Maine socha ki agar koi king ek mudda ka decision postpone karta hai, toh crowd uske khilaf ho sakta hai. 
5. Agar king ne apne logon ke liye kuch achha karna chaha hota, toh unhone postpon",2.82,423,Crowd restless ho gayi aur log jor jor se bolne lage,8.5
6,llama-3.1-8b-instant,The Tale of Melon City mein jab king ne guilt ko postpone karne ka decision liya toh crowd ki kya reaction thi?,structured_context,"{""answer"": ""Crowd ne king ki decision ko reject kiya aur protest kiya"", ""explanation"": ""The Tale of Melon City mein king ne guilt ko postpone karne ka decision liya tab king ki popularity badh gayi aur public ne king ki decision ko reject kar diya aur city mein protest shuru hua.""}",2.37,155,Crowd restless ho gayi aur log jor jor se bolne lage,2.0
6,llama-3.1-8b-instant,The Tale of Melon City mein jab king ne guilt ko postpone karne ka decision liya toh crowd ki kya reaction thi?,hierarchical_context,"Arre bhai, kya pata hai tumhare paas yeh kahani hai kya? Chalo main aapko batata hoon. 

The Tale of Melon City ek purani kahani hai. Ismein ek king hai jo apne rajya ka raja hai. Ek din, king ki sair karte samay, usne ek adhikari ko apne saath lekar chalna hai. Phir unhone ek ladki ko bhi apne saath lekar chalne ka faisla kiya, jo ki king ka putra tha. 

Ab, jab king ne yeh decision liya, toh logon ko yeh pata chala ki king ki putri ko apne saath lekar chalne ka faisla kiya hai. Logon mein ek s",1.841,345,Crowd restless ho gayi aur log jor jor se bolne lage,1.0
6,llama-3.1-8b-instant,The Tale of Melon City mein jab king ne guilt ko postpone karne ka decision liya toh crowd ki kya reaction thi?,rag_style,"Arre, yeh question toh bahut hi sahi hai! Tumne puchha hai The Tale of Melon City mein jab king ne guilt ko postpone karne ka decision liya toh crowd ki kya reaction thi?

Mujhe lagta hai ki is question ka jawaab hoga, ""Crowd ne king ki is decision se khush nahi hui. Ve probably unke khilaf naara lagaane lage aur unke khilaf beech beech protest kiye.""",4.443,201,Crowd restless ho gayi aur log jor jor se bolne lage,8.5
6,llama-3.1-8b-instant,The Tale of Melon City mein jab king ne guilt ko postpone karne ka decision liya toh crowd ki kya reaction thi?,tree_of_thought,"Mujhe 3 tarah se sochna hai: 

1. **Public ka gussa**: King ne guilt ko postpone karne ka decision liya, toh public ka gussa badh jayega. Ve apne haqon ke liye aazadi ki maang karenge aur dharna karenge.
2. **Public ka shaant**: King ne guilt ko postpone karne ka decision liya, toh public ka shaant ho jayega. Ve samajh jayenge ki king ne unke haqon ki raksha ki hai aur unke liye kuch naya lekar aaya hai.
3. **Public ka aakrosh**: King ne guilt ko postpone karne ka decision liya, toh public ka aa",1.747,405,Crowd restless ho gayi aur log jor jor se bolne lage,8.5
6,llama-3.1-8b-instant,The Tale of Melon City mein jab king ne guilt ko postpone karne ka decision liya toh crowd ki kya reaction thi?,agentic_context,"Bhai, main samajh chuka hoon question. 

Step 1: Understand question
Question hai, The Tale of Melon City mein king ne guilt ko postpone karne ka decision liya, toh crowd ki reaction kya thi?

Step 2: Recall knowledge
Meri yaad mein ek shayad hai, lekin main sure nahi hoon. Kisi bhi novel or story mein king ki suchna nahi hui hai.

Step 3: Provide answer
Bhai, main kuch bhi nahi jaanta. Main sure nahi hoon ki The Tale of Melon City koi real story hai ya koi novel. Agar aap mujhe more details de ",5.017,270,Crowd restless ho gayi aur log jor jor se bolne lage,8.5
